group_customer_id,age,name,address,income,number_children,city,info
80,63,89f549b2a5341a05a7e4afeb364599158a03a47f,dd7c1a3d9d5627da9aea5415e3d07202bfb5925e,37743,5,28,bdab02b526850c0ef562ff382a7d312349c611d3 
81,50,a6b21a4281226e8a97c2e05517fbe546775efc6a,edd6ebda641b723cc1bc537c49099c1d5a458138,11678,4,27,ec91fc2dc062c0f220b5d7b52ac6446011bf98cd 
82,46,812ed4562d3211363a7b813aa9cd2cf042b63bb2,12b15c8db6c703fe4c7f4f8b71ca4ead06cca8b5,42982,1,78,0fb914ab018d3fbf1e69f5bcd0caa0559f47fe0c 
83,61,b2029ba5ea1042d78c96d3888897571eea8c27fa,2817850c98d05a2bfe8023ee026d996ef515a85d,38006,1,76,39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229 
84,35,7a698699a9229b278afa72593214582d739b9bad,d02560dd9d7db4467627745bd6701e809ffca6e3,38154,2,45,d04d5003325c314117f803a6ead6b45503e8dd8b 
85,59,091d039b02ddf4d2fb7f5be76e1c77465d6b4ec7,b7103ca278a75cad8f7d065acda0c2e80da0b7dc,38129,5,44,61b5df41f1006a3d0ead4e4e6a6a61cb32496959 
86,29,90af7edbfd8a161a7f711504a114aaf5bf597f9f,d96adb142a1f7ede4d5906eadf01409dbd98b60d,46425,1,52,cad06f3c4901bbcd4a396dd83c4544a146d6e3e8 
87,44,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,1047b56881438260286a8e7a57e07c53445ceb19,10938,4,70,8d396f9047754b91e68d992920b521280cd9d351 
88,60,991e279c936f9745f8efaedcf46a7e25c14bb8df,f22fe10d168fce2f05483b4520bb3be16826a496,35132,1,18,00a6915f2bd395a55fb85aed647039e4136e35cb 
89,13,456f2361d677372141da13ecbc8f27b83f5b6a15,7fdec83a2662ffe53af456402cbaeafa380b15b4,33834,2,20,8290abc6c261e044710e7d616082ab51cb377262 
90,32,15a17abee2bf17c4859db0247500fc078d2a5dd4,8d163d76c569f509002af1a489436be60492eb8e,34365,5,10,3352d0d8278c176fa61d82326d7e51dabd2a032e 
91,100,279e901e056c2d8c7d7cf626cc71a1bda80ca343,06349be70bd2d5dd98d36b9b8dba0a057500fdac,47093,5,68,71ef3ed0695341b63e469eea3478e82b3aab9a27 
92,11,065f8e41a20c940689359644aae39608d126c498,de1592e729f8f17f431e04338d66ea9cbf60f10a,34615,0,68,c32a67a05e6b1c8b7a2b48059cdcd5007a4a0900 
93,95,459b50197f19fa4ed59faf560dd179d732ef0335,dbc0f004854457f59fb16ab863a3a1722cef553f,22878,0,21,9a61b86ecef7f4f8978d90273acfe0236bae7479 
94,89,5d23e965603269f7674c2fc33318f5d5af406f6f,19a448c01aa2e7d55979473b647e282459995b85,36772,5,92,eac6819d6e578da7ba6eed2a8df7ca3d425246c8 
95,35,0026476a20bfbd08714155bb66f0b4feb2d25c1c,afc3bf9d346f20c15bd914465c0beae12e0dba2e,10041,5,10,8949eb0b6a2ef0595f9ef639e167d6209c3ccc60 
96,73,4a839f86b122140fda5b48dc57e2f0fc170d0356,bdf59a109a30762380d851c187b7ec5256d89b72,40512,5,23,5c64cc5d7cc05237d16fa2873e58b5923c489b73 
97,11,b37f6ddcefad7e8657837d3177f9ef2462f98acf,8a1beaee63fed318ca54d4f7d18cee4081c68a74,35387,0,7,89f549b2a5341a05a7e4afeb364599158a03a47f 
98,75,2a79f14120945873482b7823caabe2fcde848722,0715d58c74869d445849a688c0f3804892a5d6a1,26476,1,56,94940e534aedd3f6d9bb77c6322f6641dbb7432a 
99,20,a785bdbf3c99e0509f4cc3417295cce9d89459a1,584130e068c3f0f36bf0a7ef9308031af8fb6462,23477,5,49,8c4a0a7afbb10de1e63107ce71805605f1a81765 
100,20,3aef3636924191a3e18fabc850c496f7e4110691,3fcfb99ec010d4a8ba364f43169465d91ca39ada,48858,3,28,cd6d91089c7e219a7f4e86e3c2d57f936d367689 
101,25,99316daea530a41f7e3cddaea0561a59d2dc23f0,456f2361d677372141da13ecbc8f27b83f5b6a15,34785,0,15,a72b20062ec2c47ab2ceb97ac1bee818f8b6c6cb 
102,70,25250e46745c8169531da0086e6bbc3369795330,b6692ea5df920cad691c20319a6fffd7a4a766b8,13325,1,4,d24b133ea364c6e908e29d944d2adb8589f973eb 
103,35,c44201fe5bac6de29c443c0c27cc988299120d45,9e6a55b6b4563e652a23be9d623ca5055c356940,17367,5,53,3f1522d025592284c3a736264c470d52fa878cd0 
104,13,6c41101fe24a8f80c8cb51781f9e9ecf8c7a4d39,2dcc3820e64b3d1a7866b22935c695fd6aa3980a,48623,5,79,0d990fa9636db56c6349320acba1a0c6499a1db3 
105,46,40bd001563085fc35165329ea1ff5c5ecbdbbeef,e3cbba8883fe746c6e35783c9404b4bc0c7ee9eb,33000,1,73,16b06bd9b738835e2d134fe8d596e9ab0086a985 
106,77,b3bf2140cfa214f15ab2fa9fa0d4817cb7dca3ac,5d00f2c62873169a8720963189ff86b1f29d4958,42882,1,100,367ac64a16d19e2afefcf7c5fab8666dda92f9de 
107,73,e4dd8a3f00e999f798719337af6085d777f539d5,c9f13c16144065a9ebccb216f3ec832b33e1693c,17305,4,18,6216f8a75fd5bb3d5f22b6f9958cdede3fc086c2 
108,24,3a2dc677d8e85ac856541744e288d504882feb36,d435a6cdd786300dff204ee7c2ef942d3e9034e2,47574,0,100,0b7f5ada6bdd5e4844b1dc6da915ace79a38c463 
109,23,264c3f3470cadac69e9912a8517f6210af35afaf,a85f2d02e23cd73f8f9a7e5564778deb983ecb2f,37409,3,53,e993215bfdaa515f6ea00fafc1918f549119f993 
110,28,acb033af040717d5654d64ccbf68de6e89ef23f5,6ef2c7d1d434b898fc74412b636387ecc7d44c40,39496,3,84,f1c6feb7a3622b32bac480cf859a255cfaa778b9 
111,62,5d23e965603269f7674c2fc33318f5d5af406f6f,f1c6feb7a3622b32bac480cf859a255cfaa778b9,48930,5,41,f37062d9a65543a46f2ba13299ba77a370a1c4eb 
112,8,2bc4a9de212381b2bbb88945fcc28f65c338b37a,c26ab3bbd8b137f99cd83c2c1c0963bcc1a35cad,45809,5,10,fc8d9e6e58db7ca861d6096d684bd0169ffd01cf 
113,10,f8c024c4ad95bf78baaf9d88334722b84f8a930b,90f98c0ea42c927c4b073038a1fbf401ffd4e2a1,48723,2,5,fa755791d0509bb06ae715a2072de724815ed84d 
114,8,d094700e379f0fb3b543e25c77f8e4b3e068f057,076e5a3a32038d0ba2d7e8fac5f6a5249a68e749,23410,4,81,7aeed2e80f473370df40802ca57db2a540612fb0 
115,94,ceab25abfedcba417c7cade07076c93c1cdacc44,eadc1dd8fc279583d5552700ae5d248e3fa123bd,43182,1,96,4dea1daedbe9dc1d643b0f0eb8ab57c7d532f771 
116,52,15a17abee2bf17c4859db0247500fc078d2a5dd4,f1e75747bc4c6d0b16f0d429b76d23f1c06153a9,47308,4,18,9d6ad3cc125c3c4d07b17f6aac6ff9ebf9a338c8 
117,75,92cfceb39d57d914ed8b14d0e37643de0797ae56,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59,14355,1,72,be4d979ef9808e41a6adf3bbefc4331248e88604 
118,44,42220fe138b215debde3a938972db4573aa36b63,a1422e6a168630cdd214ac5e31ca01ae1bee8d92,20022,0,94,4c629c4c340105f45966111510782ae516f7bf65 
119,10,8383da94fbc3893a50deddfd249fa33c22a1d215,9d8974baddfc0e53300829f37e5fc88b0f5ce61b,19253,3,12,99316daea530a41f7e3cddaea0561a59d2dc23f0 
120,65,4b2e392816d93bae3b562a1200b0c7a3f3fd76d4,ae694b0755cd5eed5886ec4d8e658bde9639331d,26931,4,22,6e21fce62b88ee824118ee6f3d791d78a748f9a5 
121,34,5dca477752fc50226595c6a93528eaf3297dbcf8,491173598037c270f1fe2d1ccbd6b58c7ed459be,12720,0,20,dbc0f004854457f59fb16ab863a3a1722cef553f 
122,57,25a5e3012854728e0c6ab97fdcbb65c3a00c0965,f76b2ea6b45eff3bc8e4399145cc17a0601f5c8d,13156,5,68,f333160e6b20ba37686da89bbe5fab728a7d3d24 
123,91,934385f53d1bd0c1b8493e44d0dfd4c8e88a04bb,733b57ae9e45bae742221b555c15e97f45364893,48863,4,52,edc10c00d8e6e26af72eb3d0aa3f86c48d54cdc1 
124,48,404c735f21d00fee39a13210d54844f3cec069c7,491173598037c270f1fe2d1ccbd6b58c7ed459be,24420,3,84,d69b923df6140a16aefc89546a384e0493641fbe 
125,82,afc3bf9d346f20c15bd914465c0beae12e0dba2e,2f9f705a38307c470e3a819ac1f6df7a7fa0ffbc,18902,1,88,a5133248b1b55f7b0f0f989caafe254d9c16b6a7 
126,6,fbbf192d8343f1afa97f7a91d44cac3057f6a46f,d449b25b8df4400b649cf69e0ed4900ad8e8f8f9,29925,3,79,bd307a3ec329e10a2cff8fb87480823da114f8f4 
127,2,6e75d23a0574afce62799aab4afcd882f53d6680,9109c85a45b703f87f1413a405549a2cea9ab556,23886,1,84,8989f7bc2eb8e9ae09553acd93f997372f7add7b 
128,11,37a53dc01b25a87e9cb4d985a8516a070fd39667,a2092f63a2f91825e2c72496b104e027c2a5b0f0,15912,3,52,295df4a5051a775dd5a1e5a8b7410d884bbbb74b 
129,19,ec7f1f65067126f3b2bd1037de8a18d0db2ec84b,96086e4f73c9e38874b64c0b6f1777396309956e,33941,4,86,07eb1cd77ab3f5be92ee0c7050d2048fa1390e4c 
130,2,b1b986990332a28a0a8011eb538f1ded941bb5ad,bf67a68ae9d0403801d0a0474efc79997d5fb6f3,45280,4,68,8749f5bad0754ddc52e5945049175078943a69ad 
131,100,2a7541babb57434e5631ffa2b5639e24f8ce84fc,511a418e72591eb7e33f703f04c3fa16df6c90bd,16434,5,37,e4dd8a3f00e999f798719337af6085d777f539d5 
132,72,8980dc86c1e9ea324ec99f8b15a2e9a92d0a4d1e,1b4a364f76e9fa8073516100ed65590c50a6d5e9,28346,1,54,9ee0df7c8a647ff45e95abfac028ef5651be0ac5 
133,79,afc3bf9d346f20c15bd914465c0beae12e0dba2e,e9c535583dbe9b33c317f674d1942accca79f1b3,15033,4,43,f53eac2e4221f1794509de8d786a143b5016901f 
134,89,4551b2d552b0795735b70411d13d6b5ad82d6b8c,348763862f0a868bdc2591812b783206c351bc2f,39601,5,23,00a6915f2bd395a55fb85aed647039e4136e35cb 
135,97,356a192b7913b04c54574d18c28d46e6395428ab,298f93b1b0efeaf41f0ce468d29abfd252985869,16609,4,73,dca7d04102c326cf00ed5aac983d712827329f31 
136,48,83fdc3407ccf68718bfb9aaddefa7cc0e40529db,20387dbb740a1024dc09b567e17ab8b8d656ec64,28727,1,99,431bf3b995a99c2cd6899b97187d1542a965cec9 
137,2,170377543ef02d8082756be316e863c382a1d1bc,29350804a152f35fbef4117a6a434deee760dee9,44778,5,94,dcd7d0e3f3c05153d22d9f1d8caff4ab1b270ffe 
138,18,5d23e965603269f7674c2fc33318f5d5af406f6f,8290abc6c261e044710e7d616082ab51cb377262,30501,3,64,0ade7c2cf97f75d009975f4d720d1fa6c19f4897 
139,59,961cc96ada94bed0d2ff9d76556e8651995d940f,7ec24305aabd039523e863b97fc436f600b30b42,21379,0,98,cd8b7a4b8bb9bbf442a9d50fa465fe0e9d868a13 
140,16,77de68daecd823babbb58edb1c8e14d7106e83bb,1b04f217730b9e677ec7021775bb6c2c8f8ca543,34781,5,51,7aeed2e80f473370df40802ca57db2a540612fb0 
141,58,c837307a9a2ad4d08ca61a4f1bd848ba3d6890fc,1407c2b75f43d3691c240e28204533da74ee4054,46949,0,5,eaa67f3a93d0acb08d8a5e8ff9866f51983b3c3b 
142,34,3eac69f45044ab34a31ceb69ec9db9dda561ee5d,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,29209,1,16,38c07d9eb6f585cb2e363aa8d83443b1b9fcc722 
143,15,b66cd90e3946dd63b5a914d5eb2c7eddb46177ec,0fdf6a63ef21d8a712f68633ace5ce08cd1914ac,19949,5,92,cf2f328d24859d56d55d2b610b12525e60b21895 
144,4,9d323717c1d5f918d8b0267c157186d6e6b64ec9,ecb7937db58ec9dea0c47db88463d85e81143032,18562,0,76,13682ac418603aa0966369d46bbf282f562acf47 
145,98,0da8cbc894c3e556a24253917cfb703f8422388f,f090932162756b798b1a050b05e3d36a3437c4fc,44850,5,98,d2578a848888259fc29e19f4770e0f27690a02ea 
146,64,9e6a55b6b4563e652a23be9d623ca5055c356940,0b93caee71a9d214d0bbbc5622ea29507e3b8a7a,10329,2,1,b6692ea5df920cad691c20319a6fffd7a4a766b8 
147,40,b6c3f8f43516460ff7a23fb24c33ae4ab854635e,e408d89ae85c9a0b6deaeeec2a3cf7eb0cf9c5fd,20335,0,53,a2e33d344f272e100d4a8efeabc7ae8a60a8ba7a 
148,83,b0c68924acc44f1f1ed598a8b2b2d4568b02dcfc,456f2361d677372141da13ecbc8f27b83f5b6a15,48107,2,35,7884821233b445e6204ce5d4ba2dbb79d8c9cfa6 
149,33,b6c3f8f43516460ff7a23fb24c33ae4ab854635e,9e44d2771c052d44058245eda6cb334689ca78cc,47287,2,39,6d3eeb1a2cc4cb90eb87ab1002ed6bb801b3aae1 
150,44,91dfde1d6e005e422f64a59776234f1f4c80b5e4,98fcc378d7f5adda37f271debf5d7a4d1cdd37b9,45621,4,11,ceab25abfedcba417c7cade07076c93c1cdacc44 
151,89,68b7933743e4841afc42c7b7eb5b4974a1070228,3717862a00f88c6164a735d661d4e9c91c5d9767,23159,1,19,431bf3b995a99c2cd6899b97187d1542a965cec9 
152,32,8665243ef242a2b13ff662d0943d369e8ba0e206,ff5ae4a7485c5c734d9e9cd8a8d875bf5ebddf60,47433,4,7,15aa0c7e8fbd2923db7041d012e8838d66b9572d 
153,24,b1b986990332a28a0a8011eb538f1ded941bb5ad,e794a80eb109162d579df51db6d52e223bb0e9be,28988,3,50,6b2e24cf8d9de573219178fdf7baa3a32db4c4c2 
154,75,bbcbb1e844266f4abdfc29b3d8a64628607fa47e,dc685e2c3fd7a3a63944383a54aa249ea27f5fdd,40947,3,47,cd0613ba91fbab0c5af2827e308e487e267d28a0 
155,19,cae91e45aed80f3a3fe285c3c8c1a7e78d82d473,d24b133ea364c6e908e29d944d2adb8589f973eb,21802,3,52,17820ac1fd68b22540b4a76c24849312e7f79c58 
156,21,2a2b47bf21a372f267deccbb420567f3d450b3c0,9d94ce174298e08402d1271df4e20f4cb50f7340,21194,0,92,6153f0b97fb44420cd413a37979f8e6219fc3f36 
157,41,5753ab09dc6327a1a842ace14c04a539f32e3a30,b70706fdb0027063c33c00f7ce3e040221dd70bb,48602,4,16,baa924ce1ee3617f30a87ca26b2aeb62911af478 
158,96,991e279c936f9745f8efaedcf46a7e25c14bb8df,eab06fe04deb99232cb1b02d276577f3d78c6a1e,20170,3,9,008451a05e1e7aa32c75119df950d405265e0904 
159,59,42405d7bf8a6c5d1cbf57dd8a4411bdf0b188b58,d2578a848888259fc29e19f4770e0f27690a02ea,15413,4,99,5e796e48332af4142b10ca0f86e65d9bfdb05884 
160,67,135debd4837026bf06c7bfc5d1e0c6a31611af1d,8effee409c625e1a2d8f5033631840e6ce1dcb64,22314,3,20,3e0f83cc51276227de3cfebca941faace8aaa317 
161,82,79816ecb0a75e0b29ec93a3e4845cf4f0b5d4d4d,842066fdfe3fe1ad160fe790e41af09901100f39,36037,1,48,78a8efcbaaa1a9a30f9f327aa89d0b6acaaffb03 
162,57,3219b5be78da72e80e0918d458b9ece3825a68e1,4b14fe7493932c29c0d1b85a3ba120bd22079c3e,31995,1,89,749bc367fd90880f2d6dbe578e98e14645b0b26d 
163,86,0b7f5ada6bdd5e4844b1dc6da915ace79a38c463,7c33876368ece2e1b804a2d191df26be063e42d9,27247,3,72,b70706fdb0027063c33c00f7ce3e040221dd70bb 
164,95,ed29c0d8b33574e6b27cb730300cda87fcb2c619,6d93f2a0e5f0fe2cc3a6e9e3ade964b43b07f897,41849,0,74,298f93b1b0efeaf41f0ce468d29abfd252985869 
165,71,cae91e45aed80f3a3fe285c3c8c1a7e78d82d473,7719a1c782a1ba91c031a682a0a2f8658209adbf,35261,0,60,f1abd670358e036c31296e66b3b66c382ac00812 
166,53,752ae7bdbb96bf25280b55990570beabf2048ce0,154a31bf7fa827bce90915439a7a5f3aa0f2fa47,10619,5,28,96e388c0b3b7fd874b48621e850335a8f06ca58d 
167,13,84582c1dbe026475319df14c19967d1dd0bf751f,64e095fe763fc62418378753f9402623bea9e227,18842,4,87,065f8e41a20c940689359644aae39608d126c498 
168,13,8effee409c625e1a2d8f5033631840e6ce1dcb64,1382ac8c6624ca5424ef3baa3d79f3d9f051d913,47974,5,92,a165fbd61c277745f187eaac7182d9c05d0d1171 
169,32,945335a6aaa02e8642218d06ddbb9073cb1e3d69,9d94ce174298e08402d1271df4e20f4cb50f7340,31065,5,79,2d3fbcffe8a44d7f02a2b8c374085b84f0284201 
170,26,668f37d8c8de8ceafa1092495a78aaaa0efef934,ae7329c979b3cd96086c22cca6217764ab3e50ec,31905,3,96,1574bddb75c78a6fd2251d61e2993b5146201319 
171,56,40bd001563085fc35165329ea1ff5c5ecbdbbeef,0da8cbc894c3e556a24253917cfb703f8422388f,34670,4,96,5715aa02de07dc08f6197a5850b92d7640766663 
172,77,96086e4f73c9e38874b64c0b6f1777396309956e,4e86d8c0a0eb12d71f5fcb6ce71218482465aae7,32844,3,85,7b52009b64fd0a2a49e6d8a939753077792b0554 
173,82,2019219149608a3f188cafaabd3808aace3e3309,82ad38f885211232bd89c439e0df9982d6ae74f7,27521,2,23,19a448c01aa2e7d55979473b647e282459995b85 
174,52,aa62ffff47619bf0b14843d4865e7dac00e278ef,dbe8ddfe63caf36d00ca9e558b358c59d1434e04,37341,2,37,008451a05e1e7aa32c75119df950d405265e0904 
175,99,98079d38abe094b7ecaaf37b3519525df0abb891,d321d6f7ccf98b51540ec9d933f20898af3bd71e,46836,1,75,9a79be611e0267e1d943da0737c6c51be67865a0 
176,68,2dc292b22ff8108e482f774eb6872f3e6a7be786,1382ac8c6624ca5424ef3baa3d79f3d9f051d913,16965,3,62,06cb3f00aa09252fffcbe8ea8d165a338f803a7e 
177,93,2978e0c34dbebfc46bf96c994436a5790a22017a,be461a0cd1fda052a69c3fd94f8cf5f6f86afa34,34450,5,76,0f3c97b08484e459263448e551ae79f2d31ca102 
178,34,e77a763321d6cf825534ab228e1dfa33e71447c1,9d94ce174298e08402d1271df4e20f4cb50f7340,12919,2,42,a8a2b30f8dba82d690db42ce743475f11be31030 
179,91,f1c6feb7a3622b32bac480cf859a255cfaa778b9,c08d9955148bc0199789922ca232a77b69003980,16803,5,18,13682ac418603aa0966369d46bbf282f562acf47 
180,94,90af7edbfd8a161a7f711504a114aaf5bf597f9f,eaa67f3a93d0acb08d8a5e8ff9866f51983b3c3b,13578,3,47,cb6c53bcb82b2a866cdadf97967e79a974478a88 
181,75,632667547e7cd3e0466547863e1207a8c0c0c549,af7166a5d6ddde19c3a7fd202d93ee963ea22132,45909,2,1,b02b70815b8520a272deb770f0bd96f6ab0a8257 
182,27,b74f5ee9461495ba5ca4c72a7108a23904c27a05,8949eb0b6a2ef0595f9ef639e167d6209c3ccc60,42118,2,21,39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229 
183,31,042ccdc6d60fbc84d9c1b0396ab0a6de37e41766,2019219149608a3f188cafaabd3808aace3e3309,34379,4,31,15aa0c7e8fbd2923db7041d012e8838d66b9572d 
184,55,ceab25abfedcba417c7cade07076c93c1cdacc44,9a15f42d1c524c306eb91c3df1216db248a8f224,33350,5,29,e1822db470e60d090affd0956d743cb0e7cdf113 
185,31,ca29faeab6a0e17f067743a18b778011a48b2a17,e29f7b5c0960d53d40bc673a6b2cccd378f24e4b,29209,0,33,264c3f3470cadac69e9912a8517f6210af35afaf 
186,92,fa1a65120bd41529ad60271db0cef24aab4a57c3,93f271ad5efd7ea64a800c9acfe0b34fc19f58e3,16375,0,20,193b3437a94374579772f3f1a8c8f08381218bf9 
187,91,7884821233b445e6204ce5d4ba2dbb79d8c9cfa6,c56f5cb661da571966164b6b20c855e02fcc7044,26133,3,37,842066fdfe3fe1ad160fe790e41af09901100f39 
188,42,5753ab09dc6327a1a842ace14c04a539f32e3a30,77895c1f680568edb1fe3d4e386593e6f40679f6,26098,3,18,5a14ec71168ce0b15c0e9cece3865e308e28e32b 
189,52,388e77e8949de491d4cc79ff92ad3b0a4ba7831b,3977dced04b7d0c7bc81b01a3f4124e14c683b8e,23810,1,72,ca29faeab6a0e17f067743a18b778011a48b2a17 
190,7,c44201fe5bac6de29c443c0c27cc988299120d45,a17554a0d2b15a664c0e73900184544f19e70227,19117,0,9,95ba225d2fecda66129fea8e09e4ef3ef67967a2 
191,58,1c710b1ca4bc921803cf096a5b2bb48d55947e4d,22ef9733f34012fee57a30e23cfeaf3810f47298,40887,2,64,4c87e5e9fc1a564781c398618687a2f5cad0abb8 
192,23,639d67af2a68eab848d5a1febd5f8d565abb85ba,020c4877362530fccadf006a858f56ee9637177d,31136,4,57,15a17abee2bf17c4859db0247500fc078d2a5dd4 
193,9,b7ecf1ca1c97492de831d17a3ab559d4a1f8b735,3e0f83cc51276227de3cfebca941faace8aaa317,31730,1,31,c26ab3bbd8b137f99cd83c2c1c0963bcc1a35cad 
194,33,08a35293e09f508494096c1c1b3819edb9df50db,215bb47da8fac3342b858ac3db09b033c6c46e0b,23907,4,70,2456caf1512365bb4622c2331d4dd695abb7652b 
195,72,3741d59112eee8ae8d8c64eab52203d4e26fe541,a8833c7535d845800e2f2def1ca24a26e4c8a831,21057,2,59,f47aea8bdcbd1179a1f3d91e6afeeb259488f2d1 
196,56,549843ddfef8fcf36afa56c6286f2689537c8b2c,641e2c9fb629c63ff2e3222878abbe71b967acb8,47369,0,89,6cc71d91778fcdda0eb8709e9348240b251afe5e 
197,45,6b2e24cf8d9de573219178fdf7baa3a32db4c4c2,01c0c90bf6c9358e58c84ab8a89e34676a26b823,42730,5,20,0ec09ef9836da03f1add21e3ef607627e687e790 
198,9,1c710b1ca4bc921803cf096a5b2bb48d55947e4d,5b0e281496c19db095942ec9983d904312de50bc,23041,1,25,53c53c5d2b630c0d912264bb9edf8cf6f0afa260 
199,41,0fb914ab018d3fbf1e69f5bcd0caa0559f47fe0c,61188f24396807ba7ca38919a158766de935852e,31490,0,6,20387dbb740a1024dc09b567e17ab8b8d656ec64 
0,17,b6e7a22c25e9e7146913841b0995288c688f9bf8,300122350a32530a2c2103b46ed07eacdc82aff8,30824,4,1,93ac1946cb917abc4735cdd1ee5fb7e3c6e164de 
1,18,22ab0e4326f1e9096ffc3217cd20a17829a5c486,8e6b8a73bce7324e2b6e4afa73ee4215b98e9432,27879,3,56,66c4d1ec6dadbb7073bb7c5132e479ca4d2b59cf 
2,26,4afa8f9e90756f0f919a124a1dfbba19be004edc,6e9aaa5a8a5e8ead9c7e1409fe10d31d41288a5a,30951,2,24,eb94d5c2be91b5d6dd995dbadd5ac0c30e3c17a1 
3,64,4728a26498a7441a03a375eb0280b65c24a8cbd9,b00168585f7b81b68f0ef02ffa919c710fb6f592,47669,1,100,1a1162ec85b1d21244d7d3ecba5bc65878b73777 
4,30,66c4d1ec6dadbb7073bb7c5132e479ca4d2b59cf,348763862f0a868bdc2591812b783206c351bc2f,46709,2,93,49ca49195c1b0aa585c76d6fa558694c89a7cba1 
5,99,49ca49195c1b0aa585c76d6fa558694c89a7cba1,a785bdbf3c99e0509f4cc3417295cce9d89459a1,42719,5,74,624ec06de69083ea715768cae1166b0f194c7639 
6,30,2dc292b22ff8108e482f774eb6872f3e6a7be786,eb94d5c2be91b5d6dd995dbadd5ac0c30e3c17a1,42775,4,30,b19dc177a07ce563e09b457f13bf5a673ddfbba1 
7,38,c425c670244a64c875ef504945726c6ce2f74b63,f8b5f622dcf940ae97164f7cea68e98da6bf8ac3,29271,4,50,a5133248b1b55f7b0f0f989caafe254d9c16b6a7 
8,88,cb4dd52770e258826c4174c36202b18f649e262f,f5354c576bb89b67972d7fe269df256a54fef036,33897,5,24,6e21fce62b88ee824118ee6f3d791d78a748f9a5 
9,39,be4d979ef9808e41a6adf3bbefc4331248e88604,c70dfb07dc67c9dd6a8bc01130acf68d1fbf035f,12475,5,14,43b4d1d4656278e0d1055d505443f404f81ab422 
10,76,b7103ca278a75cad8f7d065acda0c2e80da0b7dc,bd307a3ec329e10a2cff8fb87480823da114f8f4,40660,4,56,2e0ab5b38ac3a139b7527efc5eec2118105b82b0 
11,29,77873674e5df0c6b070f8dd195293533838ca7a1,1d513c0bcbe33b2e7440e5e14d0b22ef95c9d673,16944,5,32,92cfceb39d57d914ed8b14d0e37643de0797ae56 
12,43,95e815d1541bf6f358cfffbe66ab3af0d0c09d09,0da8cbc894c3e556a24253917cfb703f8422388f,34594,0,96,1cc641954099c249e0e4ef0402da3fd0364d95f0 
13,22,176908bf2a39eef53edf72b60e99e339da45a9ca,efa6e44dfa0145249be273ecd84a97f534b04920,47238,1,100,ba30fd97b4127db56e9f4d3d9c030d71646fd2e7 
14,68,53c53c5d2b630c0d912264bb9edf8cf6f0afa260,dc51d239fbced2ce3562b4cf820eac1e2b2344c7,27025,2,51,de8627f75ba1abcfafd00a0e75ad189105cfdc21 
15,19,f022da4e40566305c0c8f39fd8f4b83dd5368834,6e9aaa5a8a5e8ead9c7e1409fe10d31d41288a5a,14932,4,9,71ef3ed0695341b63e469eea3478e82b3aab9a27 
16,92,1b75f1a8ff3bff3ef7a72c6935c3d01a94da8969,75988f5ac0575a8d3636291a136cf92664152ed3,37726,3,84,fa1a65120bd41529ad60271db0cef24aab4a57c3 
17,62,eaef52968c5b1fa7aa44f27a0584221e72e9b648,934385f53d1bd0c1b8493e44d0dfd4c8e88a04bb,37091,2,99,2dc292b22ff8108e482f774eb6872f3e6a7be786 
18,42,8d6f9131366dac0c298ee725e6577d6e0a54e832,d435a6cdd786300dff204ee7c2ef942d3e9034e2,24764,5,46,41990bc354116362c6e6e8aa088d4e703104e6f7 
19,49,52fdb9f68c503e11d168fe52035901864c0a4861,9d8974baddfc0e53300829f37e5fc88b0f5ce61b,34147,3,18,acca5b51d1713598f4e5a9e2c571e22bffbc235f 
20,2,1368d271ae6a831386917603bd1f80b959a5c7dd,3bb18d9ab531def40a51e637a236689460f8d373,36063,4,89,bdf59a109a30762380d851c187b7ec5256d89b72 
21,32,bf9e9998a83a0659666e3e32cd4c051f0a82aa46,2d3fbcffe8a44d7f02a2b8c374085b84f0284201,39852,0,10,aa5076f800ef52b2ed0f0b8d88bfc68f7fd6a314 
22,59,cce637a738cef6fac143931ad866d768e84f2260,fc4bcf654beeff467f578848a0ac77b9e212366c,24909,3,90,0bab1dd8bdb38481cdd144b3acb6368847c0c662 
23,78,abf749051d8b000946c71a2e216e55eeb49cf414,d8e4bbea3af2e4861ad5a445aaec573e02f9aca2,41765,2,68,fcd72fa5e79091747b312d4bdf3a5368d2be87b3 
24,25,c9f13c16144065a9ebccb216f3ec832b33e1693c,dcb63a930713a07525ae07a149f1a2df911925e0,18835,2,71,d049c44e2fd67b6eb19a1c18c93110c0b52cab63 
25,92,06be19ff5cbfb5dba362873de9cba10fa3d48b9f,ec7f1f65067126f3b2bd1037de8a18d0db2ec84b,40493,4,59,2a79f14120945873482b7823caabe2fcde848722 
26,92,5d00f2c62873169a8720963189ff86b1f29d4958,6b6277afcb65d33525545904e95c2fa240632660,19306,0,76,b4ef7df17d3dc74720cd2a8fe98a173f9576d007 
27,72,6153f0b97fb44420cd413a37979f8e6219fc3f36,fe2fb474076a872e237e4430d40cbed150d20033,18367,3,41,fbdd85a95ef4b3ec95cdc5580b2883d2ad82f597 
